,index,Title,Genre,Link
512,512,BPJAMSOSTEK dan Primaya Evasari Hospital lindungi 1.000 pekerja rentan,Humaniora,https://www.antaranews.com/berita/3576261/bpjamsostek-dan-primaya-evasari-hospital-lindungi-1000-pekerja-rentan
513,513,Dua tewas dalam kecelakaan truk timpa mobil di Semarang,Hukum,https://www.antaranews.com/berita/3576114/dua-tewas-dalam-kecelakaan-truk-timpa-mobil-di-semarang
514,514,Setiap 11 menit satu orang tewas di AS akibat kekerasan senjata,Dunia,https://www.antaranews.com/berita/3576000/setiap-11-menit-satu-orang-tewas-di-as-akibat-kekerasan-senjata
515,515,Jepang mulai buang air laut ke terowongan limbah nuklir Fukushima,Dunia,https://www.antaranews.com/berita/3575871/jepang-mulai-buang-air-laut-ke-terowongan-limbah-nuklir-fukushima
516,516,447 orang jadi korban perdagangan orang di Pemalang,Hukum,https://www.antaranews.com/berita/3575691/447-orang-jadi-korban-perdagangan-orang-di-pemalang
517,517,PM Korut sampaikan belasungkawa ke PM India atas insiden kereta,Dunia,https://www.antaranews.com/berita/3575490/pm-korut-sampaikan-belasungkawa-ke-pm-india-atas-insiden-kereta
518,518,Oliveira dan Fernandez siap bangkit di MotoGP Italia,Olahraga,https://www.antaranews.com/berita/3575448/oliveira-dan-fernandez-siap-bangkit-di-motogp-italia
519,519,Sompo Insurance Rayakan 48 Tahun Melindungi Pelanggan di Indonesia,Rilis Pers,https://www.antaranews.com/berita/3575295/sompo-insurance-rayakan-48-tahun-melindungi-pelanggan-di-indonesia
520,520,Dishub Jaksel uji coba satu arah di Jalan Muhi Raya pada hari kerja,Metro,https://www.antaranews.com/berita/3575178/dishub-jaksel-uji-coba-satu-arah-di-jalan-muhi-raya-pada-hari-kerja
521,521,Pemotor tewas usai alami kecelakaan di Ring Road Kamal Raya,Metro,https://www.antaranews.com/berita/3575172/pemotor-tewas-usai-alami-kecelakaan-di-ring-road-kamal-raya
522,522,Kemenkes paparkan bagaimana RUU Kesehatan lindungi kesehatan remaja RI,Humaniora,https://www.antaranews.com/berita/3574461/kemenkes-paparkan-bagaimana-ruu-kesehatan-lindungi-kesehatan-remaja-ri
523,523,Kementerian PUPR mengaspal ulang jalan di Siak senilai Rp155 miliar,Ekonomi,https://www.antaranews.com/berita/3574449/kementerian-pupr-mengaspal-ulang-jalan-di-siak-senilai-rp155-miliar
524,524,Keluarga diminta identifikasi 100 jenazah kecelakaan kereta di India,Dunia,https://www.antaranews.com/berita/3574404/keluarga-diminta-identifikasi-100-jenazah-kecelakaan-kereta-di-india
525,525,Kemenkes: KKHI lengkapi kebutuhan layanan kesehatan jamaah haji,Humaniora,https://www.antaranews.com/berita/3573129/kemenkes-kkhi-lengkapi-kebutuhan-layanan-kesehatan-jamaah-haji
526,526,Pertamina membantu UMKM bengkel motor binaan kembangkan bisnis,Ekonomi,https://www.antaranews.com/berita/3572694/pertamina-membantu-umkm-bengkel-motor-binaan-kembangkan-bisnis
527,527,Interlocking elektronik diduga penyebab kecelakaan kereta di India,Dunia,https://www.antaranews.com/video/3572580/interlocking-elektronik-diduga-penyebab-kecelakaan-kereta-di-india
528,528,Bandarlampung: 1.192 nelayan terdaftar polis asuransi BP Jamsostek,Humaniora,https://www.antaranews.com/berita/3572409/bandarlampung-1192-nelayan-terdaftar-polis-asuransi-bp-jamsostek
529,529,India mulai investigasi penyebab kecelakaan kereta pada Senin,Dunia,https://www.antaranews.com/berita/3572154/india-mulai-investigasi-penyebab-kecelakaan-kereta-pada-senin
530,530,Pesawat kecil jatuh di Virginia saat dikejar jet tempur AS,Dunia,https://www.antaranews.com/berita/3571902/pesawat-kecil-jatuh-di-virginia-saat-dikejar-jet-tempur-as
531,531,"Kecelakaan kereta di India terjadi akibat perubahan ""interlocking""",Dunia,https://www.antaranews.com/berita/3571875/kecelakaan-kereta-di-india-terjadi-akibat-perubahan-interlocking
532,532,Longsor di tambang Sichuan China tewaskan 19 orang,Dunia,https://www.antaranews.com/berita/3571446/longsor-di-tambang-sichuan-china-tewaskan-19-orang
533,533,India akhiri operasi penyelamatan kecelakaan kereta api,Dunia,https://www.antaranews.com/berita/3571218/india-akhiri-operasi-penyelamatan-kecelakaan-kereta-api
534,534,Dinas Pariwisata Trenggalek evaluasi SOP Pengawas Kolam Renang Jwalita,Hukum,https://www.antaranews.com/berita/3571203/dinas-pariwisata-trenggalek-evaluasi-sop-pengawas-kolam-renang-jwalita
535,535,Tiga pelajar SD tewas tenggelam di kolam renang Jwalita Trenggalek,Humaniora,https://www.antaranews.com/berita/3571101/tiga-pelajar-sd-tewas-tenggelam-di-kolam-renang-jwalita-trenggalek
536,536,Penanganan kecelakaan kereta api di Odinsha India,Dunia,https://www.antaranews.com/foto/3570972/penanganan-kecelakaan-kereta-api-di-odinsha-india
537,537,Jalan penghubung antar kecamatan di Lampung Barat rusak parah,Warta Bumi,https://www.antaranews.com/berita/3570906/jalan-penghubung-antar-kecamatan-di-lampung-barat-rusak-parah
538,538,Hampir 6.400 Jaguar I-Pace ditarik karena risiko kebakaran baterai,Otomotif,https://otomotif.antaranews.com/berita/3570711/hampir-6400-jaguar-i-pace-ditarik-karena-risiko-kebakaran-baterai
539,539,Xi Jinping sampaikan belasungkawa atas kecelakaan kereta di India,Dunia,https://www.antaranews.com/berita/3570708/xi-jinping-sampaikan-belasungkawa-atas-kecelakaan-kereta-di-india
540,540,Korban tewas dalam kecelakaan kereta di India bertambah jadi 288,Dunia,https://www.antaranews.com/berita/3570669/korban-tewas-dalam-kecelakaan-kereta-di-india-bertambah-jadi-288
541,541,KAI Divre II Sumbar operasikan KA CPO mulai akhir 2023,Ekonomi,https://www.antaranews.com/berita/3570471/kai-divre-ii-sumbar-operasikan-ka-cpo-mulai-akhir-2023
542,542,"Kecelakaan tragis kereta api di India, PM Modi tinjau lokasi kejadian",Dunia,https://www.antaranews.com/video/3570081/kecelakaan-tragis-kereta-api-di-india-pm-modi-tinjau-lokasi-kejadian
543,543,Korban tewas kecelakaan KA di India tembus 288 orang,Dunia,https://www.antaranews.com/foto/3569685/korban-tewas-kecelakaan-ka-di-india-tembus-288-orang
544,544,Gulkarmat sulit identifikasi TKP kebakaran di Tol  Dalam Kota,Metro,https://www.antaranews.com/berita/3569568/gulkarmat-sulit-identifikasi-tkp-kebakaran-di-tol-dalam-kota
545,545,233 orang meninggal dalam kecelakaan kereta di India,Dunia,https://www.antaranews.com/berita/3569340/233-orang-meninggal-dalam-kecelakaan-kereta-di-india
546,546,SAR evakuasi penumpang KM Azzahr mati mesin di perairan Banggai,Humaniora,https://www.antaranews.com/berita/3569250/sar-evakuasi-penumpang-km-azzahr-mati-mesin-di-perairan-banggai
547,547,Pemprov Sumbar berikan BPJS ketenagakerjaan nelayan di Pasaman Barat,Humaniora,https://www.antaranews.com/berita/3569028/pemprov-sumbar-berikan-bpjs-ketenagakerjaan-nelayan-di-pasaman-barat
548,548,Kecelakaan lalu lintas di Palangka Raya akibatkan satu keluarga tewas,Hukum,https://www.antaranews.com/berita/3568575/kecelakaan-lalu-lintas-di-palangka-raya-akibatkan-satu-keluarga-tewas
549,549,Pengunjung padati permukiman Badui menikmati wisata alam,Ekonomi,https://www.antaranews.com/berita/3568419/pengunjung-padati-permukiman-badui-menikmati-wisata-alam
550,550,Verstappen tak ingin lengah jelang GP Spanyol,Olahraga,https://www.antaranews.com/berita/3568059/verstappen-tak-ingin-lengah-jelang-gp-spanyol
551,551,Basarnas sebut nelayan hilang di perairan Morowali belum ditemukan,Humaniora,https://www.antaranews.com/berita/3567492/basarnas-sebut-nelayan-hilang-di-perairan-morowali-belum-ditemukan
552,552,KAI luncurkan perjalanan kereta terjauh KA Pandalungan di Jember,Ekonomi,https://www.antaranews.com/berita/3567384/kai-luncurkan-perjalanan-kereta-terjauh-ka-pandalungan-di-jember
553,553,KAI: Sejak awal Januari 2023 terjadi 20 kecelakaan di perlintasan KA,Ekonomi,https://www.antaranews.com/berita/3567150/kai-sejak-awal-januari-2023-terjadi-20-kecelakaan-di-perlintasan-ka
554,554,Grab komitmen lindungi konsumen dari mitra pengemudi tak profesional,Tekno,https://www.antaranews.com/berita/3567012/grab-komitmen-lindungi-konsumen-dari-mitra-pengemudi-tak-profesional
555,555,Basarnas evakuasi ABK kapal kargo Panama karena cedera saat bekerja,Humaniora,https://www.antaranews.com/berita/3566379/basarnas-evakuasi-abk-kapal-kargo-panama-karena-cedera-saat-bekerja
556,556,"Kisah teror arwah jahat dalam boneka di film ""Spirit Doll""",Hiburan,https://www.antaranews.com/berita/3566250/kisah-teror-arwah-jahat-dalam-boneka-di-film-spirit-doll
557,557,Polres Jakbar masih kejar pelaku penabrakan hingga tewas di Slipi,Metro,https://www.antaranews.com/berita/3566130/polres-jakbar-masih-kejar-pelaku-penabrakan-hingga-tewas-di-slipi
558,558,Dua kendaraan terlibat kecelakaan di Tol Tangerang-Merak,Humaniora,https://www.antaranews.com/berita/3565518/dua-kendaraan-terlibat-kecelakaan-di-tol-tangerang-merak
559,559,Progres pembangunan u-turn di Jalan Kembangan Raya capai 80 persen,Metro,https://www.antaranews.com/berita/3565380/progres-pembangunan-u-turn-di-jalan-kembangan-raya-capai-80-persen
560,560,"Polri: 89,5 persen masyarakat puas penyelenggaraan Operasi Ketupat",Hukum,https://www.antaranews.com/berita/3565050/polri-895-persen-masyarakat-puas-penyelenggaraan-operasi-ketupat
561,561,Boeing bisa dituntut atas penderitaan korban sebelum 737 MAX jatuh,Dunia,https://www.antaranews.com/berita/3564825/boeing-bisa-dituntut-atas-penderitaan-korban-sebelum-737-max-jatuh
562,562,Kepala IAEA: Situasi di PLTN Zaporizhzhia rentan dan berbahaya,Humaniora,https://www.antaranews.com/berita/3564771/kepala-iaea-situasi-di-pltn-zaporizhzhia-rentan-dan-berbahaya
563,563,Pemko Banda Aceh benahi kemacetan kota dengan membangun bundaran,Ekonomi,https://www.antaranews.com/berita/3564348/pemko-banda-aceh-benahi-kemacetan-kota-dengan-membangun-bundaran
564,564,Pemkab Gowa target 15.000 UMKM kantongi Nomor Induk Berusaha di 2023,Ekonomi,https://www.antaranews.com/berita/3564306/pemkab-gowa-target-15000-umkm-kantongi-nomor-induk-berusaha-di-2023
565,565,Gubernur Kepri mendukung implementasi e-Ticketing di Pelabuhan SBP,Ekonomi,https://www.antaranews.com/berita/3564276/gubernur-kepri-mendukung-implementasi-e-ticketing-di-pelabuhan-sbp
566,566,Polres Ciamis mulai proses penyidikan kasus moge tabrak santri,Hukum,https://www.antaranews.com/berita/3564225/polres-ciamis-mulai-proses-penyidikan-kasus-moge-tabrak-santri
567,567,"Bus terjun ke jurang di Kashmir, 10 tewas dan 40 cedera",Dunia,https://www.antaranews.com/berita/3563487/bus-terjun-ke-jurang-di-kashmir-10-tewas-dan-40-cedera
568,568,Kemnaker terus tingkatkan kompetensi Ahli K3 tekan kecelakaan kerja,Humaniora,https://www.antaranews.com/berita/3563466/kemnaker-terus-tingkatkan-kompetensi-ahli-k3-tekan-kecelakaan-kerja
569,569,Polisi minta Dishub tambah rambu cegah lawan arus di Pesanggrahan,Metro,https://www.antaranews.com/berita/3563421/polisi-minta-dishub-tambah-rambu-cegah-lawan-arus-di-pesanggrahan
570,570,Cerita inspiratif lansia di Jombang naik haji,Humaniora,https://www.antaranews.com/berita/3563394/cerita-inspiratif-lansia-di-jombang-naik-haji
571,571,Warga diminta tak terbangkan layang-layang dan drone di area KCJB,Hukum,https://www.antaranews.com/berita/3563259/warga-diminta-tak-terbangkan-layang-layang-dan-drone-di-area-kcjb
572,572,KAI Daop VI imbau masyarakat waspadai peningkatan kecepatan KA,Ekonomi,https://www.antaranews.com/berita/3563181/kai-daop-vi-imbau-masyarakat-waspadai-peningkatan-kecepatan-ka
573,573,Jeep tarik kembali 90 ribu Grand Cherokee karena kolom kemudi rusak,Otomotif,https://otomotif.antaranews.com/berita/3562899/jeep-tarik-kembali-90-ribu-grand-cherokee-karena-kolom-kemudi-rusak
574,574,Sompo Insurance Catat Pendapatan Tertinggi di 2022,Rilis Pers,https://www.antaranews.com/berita/3562815/sompo-insurance-catat-pendapatan-tertinggi-di-2022
575,575,Shoei X-15 masuk pasar Indonesia dengan harga Rp11 jutaan,Otomotif,https://otomotif.antaranews.com/berita/3562752/shoei-x-15-masuk-pasar-indonesia-dengan-harga-rp11-jutaan
576,576,Polisi tetapkan pengendara moge sebagai tersangka penabrak santri,Hukum,https://www.antaranews.com/video/3561144/polisi-tetapkan-pengendara-moge-sebagai-tersangka-penabrak-santri
577,577,TNI bentuk TPF cek jatuhnya helikopter Bell 412 di Rancabali,Hukum,https://www.antaranews.com/berita/3561129/tni-bentuk-tpf-cek-jatuhnya-helikopter-bell-412-di-rancabali
578,578,Psikiater ingatkan peran keluarga sangat penting atasi depresi lansia,Humaniora,https://www.antaranews.com/berita/3561081/psikiater-ingatkan-peran-keluarga-sangat-penting-atasi-depresi-lansia
579,579,Alonso merasa puas finis sebagai runner-up di GP Monako,Olahraga,https://www.antaranews.com/berita/3560883/alonso-merasa-puas-finis-sebagai-runner-up-di-gp-monako
580,580,TNI AD: Evakuasi helikopter jatuh di Bandung berlangsung hingga malam,Humaniora,https://www.antaranews.com/berita/3560505/tni-ad-evakuasi-helikopter-jatuh-di-bandung-berlangsung-hingga-malam
581,581,Petugas TNI amankan lokasi jatuhnya helikopter di Rancabali Bandung,Humaniora,https://www.antaranews.com/berita/3560409/petugas-tni-amankan-lokasi-jatuhnya-helikopter-di-rancabali-bandung
582,582,"Rawan kecelakaan, Simpang Tujuh Banda Aceh diminta dibenahi",Humaniora,https://www.antaranews.com/berita/3560397/rawan-kecelakaan-simpang-tujuh-banda-aceh-diminta-dibenahi
583,583,PT KAI Sumbar catat enam kecelakaan KA sepanjang 2023,Humaniora,https://www.antaranews.com/berita/3560394/pt-kai-sumbar-catat-enam-kecelakaan-ka-sepanjang-2023
584,584,TNI AD: Tak ada korban jiwa dalam helikopter jatuh di Bandung,Humaniora,https://www.antaranews.com/berita/3560298/tni-ad-tak-ada-korban-jiwa-dalam-helikopter-jatuh-di-bandung
585,585,Kapolresta Bandung: Sebuah helikopter latihan jatuh di Ciwidey,Humaniora,https://www.antaranews.com/berita/3560175/kapolresta-bandung-sebuah-helikopter-latihan-jatuh-di-ciwidey
586,586,Polisi periksa sejumlah pengendara kasus moge tabrak santri di Ciamis,Hukum,https://www.antaranews.com/berita/3560064/polisi-periksa-sejumlah-pengendara-kasus-moge-tabrak-santri-di-ciamis
587,587,Hamilton tetap puas meski finis di urutan 6 kualifikasi GP Monako,Olahraga,https://www.antaranews.com/berita/3559845/hamilton-tetap-puas-meski-finis-di-urutan-6-kualifikasi-gp-monako
588,588,"Leclerc kena ""kutukan"" lagi di Monako, mundur tiga posisi start",Olahraga,https://www.antaranews.com/berita/3559824/leclerc-kena-kutukan-lagi-di-monako-mundur-tiga-posisi-start
589,589,Verstappen raih pole perdana di GP Monako,Olahraga,https://www.antaranews.com/berita/3559650/verstappen-raih-pole-perdana-di-gp-monako
590,590,Kemenhub luncurkan PROMISE untuk tingkatkan pelayanan pegawai,Ekonomi,https://www.antaranews.com/berita/3559473/kemenhub-luncurkan-promise-untuk-tingkatkan-pelayanan-pegawai
591,591,Leclerc percaya diri bisa rebut hattrick pole di GP Monako,Olahraga,https://www.antaranews.com/berita/3558795/leclerc-percaya-diri-bisa-rebut-hattrick-pole-di-gp-monako
592,592,Riset: UU senjata belum cukup lindungi anak dari kekerasan di AS,Dunia,https://www.antaranews.com/berita/3558660/riset-uu-senjata-belum-cukup-lindungi-anak-dari-kekerasan-di-as
593,593,Prudential luncurkan PRULink NextGen dan PRULink NextGen Syariah,Ekonomi,https://www.antaranews.com/berita/3558381/prudential-luncurkan-prulink-nextgen-dan-prulink-nextgen-syariah
594,594,Sebanyak 520 petani sawit siap disertifikasi RSPO lewat Sawit Terampil,Ekonomi,https://www.antaranews.com/berita/3557811/sebanyak-520-petani-sawit-siap-disertifikasi-rspo-lewat-sawit-terampil
595,595,Nolan luncurkan N30-4 Series mulai dari Rp3 jutaan,Otomotif,https://otomotif.antaranews.com/berita/3557445/nolan-luncurkan-n30-4-series-mulai-dari-rp3-jutaan
596,596,Kecelakaan bus di jalan Leilem-Sonder sebabkan tiga orang tewas,Politik,https://www.antaranews.com/berita/3557406/kecelakaan-bus-di-jalan-leilem-sonder-sebabkan-tiga-orang-tewas
597,597,Dirlantas Polda Sulsel berlakukan sistem tilang di tempat,Hukum,https://www.antaranews.com/berita/3557244/dirlantas-polda-sulsel-berlakukan-sistem-tilang-di-tempat
598,598,VinFast tarik kendaraan listrik VF8 City Edition karena layar mati,Otomotif,https://otomotif.antaranews.com/berita/3557154/vinfast-tarik-kendaraan-listrik-vf8-city-edition-karena-layar-mati
599,599,KKP gelar sertifikasi kecakapan nelayan dan awak kapal perikanan,Ekonomi,https://www.antaranews.com/berita/3557121/kkp-gelar-sertifikasi-kecakapan-nelayan-dan-awak-kapal-perikanan
600,600,Dokter jelaskan perbedaan bedah plastik estetik dan rekonstruksi,Humaniora,https://www.antaranews.com/berita/3557016/dokter-jelaskan-perbedaan-bedah-plastik-estetik-dan-rekonstruksi
601,601,Statistik Grand Prix F1 Monako,Olahraga,https://www.antaranews.com/berita/3556419/statistik-grand-prix-f1-monako
602,602,Jasa Raharja mendorong mahasiswa manfaatkan ekosistem digital,Ekonomi,https://www.antaranews.com/berita/3555858/jasa-raharja-mendorong-mahasiswa-manfaatkan-ekosistem-digital
603,603,PBNU minta SNNU aktif bantu pemerintah tekan kecelakaan nelayan,Politik,https://www.antaranews.com/berita/3555540/pbnu-minta-snnu-aktif-bantu-pemerintah-tekan-kecelakaan-nelayan
604,604,Menteri PPPA jemput jenazah PMI nonprosedural asal NTT di Kupang,Humaniora,https://www.antaranews.com/berita/3555327/menteri-pppa-jemput-jenazah-pmi-nonprosedural-asal-ntt-di-kupang
605,605,Mengenal Penyakit X yang sedang dibicarakan ilmuwan,Lifestyle,https://www.antaranews.com/berita/3555177/mengenal-penyakit-x-yang-sedang-dibicarakan-ilmuwan
606,606,Keren! Gojek makin getol perhatikan mitranya,Tekno,https://www.antaranews.com/berita/3554661/keren-gojek-makin-getol-perhatikan-mitranya
607,607,PT ASDP Banda Aceh gelar simulasi kecelakaan laut,Humaniora,https://www.antaranews.com/video/3554442/pt-asdp-banda-aceh-gelar-simulasi-kecelakaan-laut
608,608,ASDP tingkatkan kecakapan kru tangani kapal terbakar lewat simulasi,Humaniora,https://www.antaranews.com/berita/3554451/asdp-tingkatkan-kecakapan-kru-tangani-kapal-terbakar-lewat-simulasi
609,609,Dua sopir pengantar calon haji Pamekasan terindikasi positif narkoba,Humaniora,https://www.antaranews.com/berita/3554166/dua-sopir-pengantar-calon-haji-pamekasan-terindikasi-positif-narkoba
610,610,Tim SAR Kupang evakuasi 12 nelayan tenggelam di perairan Australia,Humaniora,https://www.antaranews.com/berita/3554103/tim-sar-kupang-evakuasi-12-nelayan-tenggelam-di-perairan-australia
611,611,Rombongan calon haji asal Pamekasan alami kecelakaan di Bangkalan,Humaniora,https://www.antaranews.com/berita/3554073/rombongan-calon-haji-asal-pamekasan-alami-kecelakaan-di-bangkalan
612,612,China akan tingkatkan keselamatan kerja di sektor perikanan laut,Dunia,https://www.antaranews.com/berita/3553683/china-akan-tingkatkan-keselamatan-kerja-di-sektor-perikanan-laut
613,613,Ketua Komisi V DPR apresiasi kinerja pemerintah terkait mudik 2023,Ekonomi,https://www.antaranews.com/berita/3553578/ketua-komisi-v-dpr-apresiasi-kinerja-pemerintah-terkait-mudik-2023
614,614,Anggota DPR minta pemda tegas tegakkan aturan soal jalan,Hukum,https://www.antaranews.com/berita/3553569/anggota-dpr-minta-pemda-tegas-tegakkan-aturan-soal-jalan
615,615,Dewan K3 Jawa Timur harapkan ICC-OSH lahirkan inovasi,Ekonomi,https://www.antaranews.com/berita/3553470/dewan-k3-jawa-timur-harapkan-icc-osh-lahirkan-inovasi
